sap_id,streetlight_model,streetlight_type,streetlight_wattage,streetlight_voltage,lng,lat,location_description,N
NA,POSTTOP,NA,NA,NA,-117.2107909,32.735939,NA,1
NA,POSTTOP,NA,NA,NA,-117.2107123,32.7364174,NA,1
NA,POSTTOP,NA,NA,NA,-117.2106506,32.73647832,NA,1
NA,POSTTOP,NA,NA,NA,-117.2106499,32.73921209,NA,1
NA,POSTTOP,NA,NA,NA,-117.2106405,32.73720068,NA,1
NA,POSTTOP,NA,NA,NA,-117.2106313,32.73582957,NA,1
NA,POSTTOP,NA,NA,NA,-117.2105835,32.7419359,NA,1
NA,POSTTOP,NA,NA,NA,-117.2105782,32.7426556,NA,1
NA,POSTTOP,NA,NA,NA,-117.2105607,32.73799926,NA,1
NA,POSTTOP,NA,NA,NA,-117.2105058,32.73626398,NA,1
NA,POSTTOP,NA,NA,NA,-117.2105044,32.74275712,NA,1
NA,POSTTOP,NA,NA,NA,-117.2104682,32.74258209,NA,1
NA,POSTTOP,NA,NA,NA,-117.2104414,32.73632828,NA,1
NA,POSTTOP,NA,NA,NA,-117.2104335,32.7373312,NA,1
NA,POSTTOP,NA,NA,NA,-117.2104071,32.73781619,NA,1
NA,POSTTOP,NA,NA,NA,-117.2104044,32.73903692,NA,1
NA,POSTTOP,NA,NA,NA,-117.2103665,32.73855534,NA,1
NA,POSTTOP,NA,NA,NA,-117.2102685,32.73760888,NA,1
NA,POSTTOP,NA,NA,NA,-117.2102637,32.74222288,NA,1
NA,POSTTOP,NA,NA,NA,-117.2102415,32.73619986,NA,1
NA,POSTTOP,NA,NA,NA,-117.2101967,32.74272008,NA,1
NA,POSTTOP,NA,NA,NA,-117.2101856,32.73740713,NA,1
NA,POSTTOP,NA,NA,NA,-117.2101376,32.74251253,NA,1
NA,POSTTOP,NA,NA,NA,-117.210098,32.73850618,NA,1
NA,POSTTOP,NA,NA,NA,-117.2100884,32.7387957,NA,1
NA,POSTTOP,NA,NA,NA,-117.2100105,32.73808038,NA,1
NA,POSTTOP,NA,NA,NA,-117.2100053,32.73897427,NA,1
NA,POSTTOP,NA,NA,NA,-117.2099846,32.73724357,NA,1
NA,POSTTOP,NA,NA,NA,-117.2099334,32.73922897,NA,1
NA,POSTTOP,NA,NA,NA,-117.2099186,32.73684354,NA,1
NA,POSTTOP,NA,NA,NA,-117.2099088,32.7383024,NA,1
NA,POSTTOP,NA,NA,NA,-117.209887,32.73786434,NA,1
NA,POSTTOP,NA,NA,NA,-117.2098414,32.74191436,NA,1
NA,POSTTOP,NA,NA,NA,-117.2098336,32.74228525,NA,1
NA,POSTTOP,NA,NA,NA,-117.2098265,32.73707653,NA,1
NA,POSTTOP,NA,NA,NA,-117.2098116,32.73806833,NA,1
NA,POSTTOP,NA,NA,NA,-117.2097739,32.73765057,NA,1
NA,POSTTOP,NA,NA,NA,-117.2097407,32.73732019,NA,1
NA,POSTTOP,NA,NA,NA,-117.2097308,32.73690623,NA,1
NA,POSTTOP,NA,NA,NA,-117.209729,32.74227623,NA,1
NA,POSTTOP,NA,NA,NA,-117.2097135,32.7393711,NA,1
NA,POSTTOP,NA,NA,NA,-117.2096347,32.73789216,NA,1
NA,POSTTOP,NA,NA,NA,-117.2096217,32.73712591,NA,1
NA,POSTTOP,NA,NA,NA,-117.2096007,32.73750218,NA,1
NA,POSTTOP,NA,NA,NA,-117.2095094,32.73768247,NA,1
NA,POSTTOP,NA,NA,NA,-117.2094969,32.73732936,NA,1
NA,POSTTOP,NA,NA,NA,-117.2093164,32.79248146,NA,1
NA,POSTTOP,NA,NA,NA,-117.2093058,32.79232111,NA,1
NA,POSTTOP,NA,NA,NA,-117.2073291,32.75014074,NA,1
NA,POSTTOP,NA,NA,NA,-117.2041639,32.74833236,NA,1
NA,POSTTOP,NA,NA,NA,-117.2035594,32.74816685,NA,1
NA,POSTTOP,NA,NA,NA,-117.1957669,32.96284156,NA,1
NA,POSTTOP,NA,NA,NA,-117.1937976,32.96195192,NA,1
NA,POSTTOP,NA,NA,NA,-117.1935584,32.96232032,NA,1
NA,POSTTOP,NA,NA,NA,-117.1935394,32.9626276,NA,1
NA,POSTTOP,NA,NA,NA,-117.1932427,32.96656737,NA,1
NA,POSTTOP,NA,NA,NA,-117.1932076,32.96285444,NA,1
NA,POSTTOP,NA,NA,NA,-117.1930175,32.96643572,NA,1
NA,POSTTOP,NA,NA,NA,-117.1929849,32.96331589,NA,1
NA,POSTTOP,NA,NA,NA,-117.1929694,32.9625313,NA,1
NA,POSTTOP,NA,NA,NA,-117.1928606,32.96608654,NA,1
NA,POSTTOP,NA,NA,NA,-117.1926672,32.96168686,NA,1
NA,POSTTOP,NA,NA,NA,-117.1925169,32.96349274,NA,1
NA,POSTTOP,NA,NA,NA,-117.1924477,32.96234428,NA,1
NA,POSTTOP,NA,NA,NA,-117.1923024,32.96147082,NA,1
NA,POSTTOP,NA,NA,NA,-117.1919045,32.96330942,NA,1
NA,POSTTOP,NA,NA,NA,-117.1916438,32.96253397,NA,1
NA,POSTTOP,NA,NA,NA,-117.1915957,32.9628943,NA,1
NA,POSTTOP,NA,NA,NA,-117.1911332,32.96463808,NA,1
NA,POSTTOP,NA,NA,NA,-117.1908374,32.96419282,NA,1
NA,POSTTOP,NA,NA,NA,-117.1905934,32.9636774,NA,1
NA,POSTTOP,NA,NA,NA,-117.190408,32.96506795,NA,1
NA,POSTTOP,NA,NA,NA,-117.190338,32.96399427,NA,1
NA,POSTTOP,NA,NA,NA,-117.1902887,32.96469047,NA,1
NA,POSTTOP,NA,NA,NA,-117.1896838,32.96540793,NA,1
NA,POSTTOP,NA,NA,NA,-117.189421,32.96498261,NA,1
NA,POSTTOP,NA,NA,NA,-117.1893771,32.96457461,NA,1
NA,POSTTOP,NA,NA,NA,-117.1893385,32.96704546,NA,1
NA,POSTTOP,NA,NA,NA,-117.1893305,32.96676761,NA,1
NA,POSTTOP,NA,NA,NA,-117.1891724,32.96646647,NA,1
NA,POSTTOP,NA,NA,NA,-117.1891363,32.96603699,NA,1
NA,POSTTOP,NA,NA,NA,-117.1889615,32.96708894,NA,1
NA,POSTTOP,NA,NA,NA,-117.188607,32.9673239,NA,1
NA,POSTTOP,NA,NA,NA,-117.1881908,32.96546176,NA,1
NA,POSTTOP,NA,NA,NA,-117.18816700000001,32.96743082,NA,1
NA,POSTTOP,NA,NA,NA,-117.1879086,32.96767698,NA,1
NA,POSTTOP,NA,NA,NA,-117.187906,32.96514218,NA,1
NA,POSTTOP,NA,NA,NA,-117.187544,32.96765911,NA,1
NA,POSTTOP,NA,NA,NA,-117.1874119,32.96728704,NA,1
NA,POSTTOP,NA,NA,NA,-117.1873344,32.9653145,NA,1
NA,POSTTOP,NA,NA,NA,-117.1869656,32.96793639,NA,1
NA,POSTTOP,NA,NA,NA,-117.1869131,32.75564109,NA,1
NA,POSTTOP,NA,NA,NA,-117.1865666,32.9681535,NA,1
NA,POSTTOP,NA,NA,NA,-117.1864793,32.7559229,NA,1
NA,POSTTOP,NA,NA,NA,-117.1864739,32.75592967,NA,1
NA,POSTTOP,NA,NA,NA,-117.1863766,32.9658081,NA,1
NA,POSTTOP,NA,NA,NA,-117.1863147,32.96842213,NA,1
NA,POSTTOP,NA,NA,NA,-117.1861917,32.96572586,NA,1
NA,POSTTOP,NA,NA,NA,-117.1861822,32.9658875,NA,1
NA,POSTTOP,NA,NA,NA,-117.1861407,32.96814527,NA,1
NA,POSTTOP,NA,NA,NA,-117.1860319,32.9653816,NA,1
NA,POSTTOP,NA,NA,NA,-117.1859135,32.96534916,NA,1
NA,POSTTOP,NA,NA,NA,-117.1858524,32.96556383,NA,1
NA,POSTTOP,NA,NA,NA,-117.1858432,32.96529365,NA,1
NA,POSTTOP,NA,NA,NA,-117.1858016,32.96857836,NA,1
NA,POSTTOP,NA,NA,NA,-117.1856689,32.96535122,NA,1
NA,POSTTOP,NA,NA,NA,-117.1855787,32.96595169,NA,1
NA,POSTTOP,NA,NA,NA,-117.1854077,32.96543213,NA,1
NA,POSTTOP,NA,NA,NA,-117.1852897,32.96564826,NA,1
NA,POSTTOP,NA,NA,NA,-117.1852267,32.96579454,NA,1
NA,POSTTOP,NA,NA,NA,-117.1852222,32.96709786,NA,1
NA,POSTTOP,NA,NA,NA,-117.1851824,32.96549524,NA,1
NA,POSTTOP,NA,NA,NA,-117.1851638,32.96907356,NA,1
NA,POSTTOP,NA,NA,NA,-117.1849598,32.96688023,NA,1
NA,POSTTOP,NA,NA,NA,-117.1848452,32.96585731,NA,1
NA,POSTTOP,NA,NA,NA,-117.1847943,32.96643397,NA,1
NA,POSTTOP,NA,NA,NA,-117.184754,32.96607335,NA,1
NA,POSTTOP,NA,NA,NA,-117.1845865,32.9690554,NA,1
NA,POSTTOP,NA,NA,NA,-117.1843835,32.96695174,NA,1
NA,POSTTOP,NA,NA,NA,-117.1842821,32.96934125,NA,1
NA,POSTTOP,NA,NA,NA,-117.1841551,32.96709543,NA,1
NA,POSTTOP,NA,NA,NA,-117.1837753,32.96851092,NA,1
NA,POSTTOP,NA,NA,NA,-117.1837644,32.96935814,NA,1
NA,POSTTOP,NA,NA,NA,-117.1833538,32.96706768,NA,1
NA,POSTTOP,NA,NA,NA,-117.1832878,32.96882777,NA,1
NA,POSTTOP,NA,NA,NA,-117.1832219,32.96969218,NA,1
NA,POSTTOP,NA,NA,NA,-117.1830503,32.96683313,NA,1
NA,POSTTOP,NA,NA,NA,-117.1827845,32.96900214,NA,1
NA,POSTTOP,NA,NA,NA,-117.1826529,32.96971704,NA,1
NA,POSTTOP,NA,NA,NA,-117.1825321,32.9684334,NA,1
NA,POSTTOP,NA,NA,NA,-117.1822508,32.97013357,NA,1
NA,POSTTOP,NA,NA,NA,-117.1822292,32.96745322,NA,1
NA,POSTTOP,NA,NA,NA,-117.1820056,32.96799172,NA,1
NA,POSTTOP,NA,NA,NA,-117.1819119,32.96932887,NA,1
NA,POSTTOP,NA,NA,NA,-117.1817965,32.96745928,NA,1
NA,POSTTOP,NA,NA,NA,-117.1817316,32.96886904,NA,1
NA,POSTTOP,NA,NA,NA,-117.1815152,32.97011541,NA,1
NA,POSTTOP,NA,NA,NA,-117.1811979,32.96981895,NA,1
NA,POSTTOP,NA,NA,NA,-117.1811546,32.9683245,NA,1
NA,POSTTOP,NA,NA,NA,-117.1808013,32.96934702,NA,1
NA,POSTTOP,NA,NA,NA,-117.1804841,32.73811726,NA,1
NA,POSTTOP,NA,NA,NA,-117.1804623,32.96897189,NA,1
NA,POSTTOP,NA,NA,NA,-117.1800291,32.73770905,NA,1
NA,POSTTOP,NA,NA,NA,-117.1799189,32.73758142,NA,1
NA,POSTTOP,NA,NA,NA,-117.179715,32.73736483,NA,1
NA,POSTTOP,NA,NA,NA,-117.1794039,32.73699482,NA,1
NA,POSTTOP,NA,NA,NA,-117.1792489,32.73689297,NA,1
NA,POSTTOP,NA,NA,NA,-117.1788567,32.73634504,NA,1
NA,POSTTOP,NA,NA,NA,-117.1786314,32.73610137,NA,1
NA,POSTTOP,NA,NA,NA,-117.1670341,32.80162582,NA,1
NA,POSTTOP,NA,NA,NA,-117.1621726,32.72285279,NA,1
NA,POSTTOP,NA,NA,NA,-117.161773,32.70943659,NA,1
NA,POSTTOP,NA,NA,NA,-117.1594338,32.7229795,NA,1
NA,POSTTOP,NA,NA,NA,-117.1594324,32.7232429,NA,1
NA,POSTTOP,NA,NA,NA,-117.1594103,32.7227616,NA,1
NA,POSTTOP,NA,NA,NA,-117.1592431,32.7232304,NA,1
NA,POSTTOP,NA,NA,NA,-117.1592135,32.72294834,NA,1
NA,POSTTOP,NA,NA,NA,-117.1588988,32.73977268,NA,1
NA,POSTTOP,NA,NA,NA,-117.1580227,32.74845671,NA,1
NA,POSTTOP,NA,NA,NA,-117.1576472,32.72935734,NA,1
NA,POSTTOP,NA,NA,NA,-117.157624,32.72565249,NA,1
NA,POSTTOP,NA,NA,NA,-117.1575316,32.72923214,NA,1
NA,POSTTOP,NA,NA,NA,-117.1570526,32.73133159,NA,1
NA,POSTTOP,NA,NA,NA,-117.1547474,32.74861506,NA,1
NA,POSTTOP,NA,NA,NA,-117.1538905,32.71725329,NA,1
NA,POSTTOP,NA,NA,NA,-117.1536598,32.7501794,NA,1
NA,POSTTOP,NA,NA,NA,-117.1535983,32.75000168,NA,1
NA,POSTTOP,NA,NA,NA,-117.1535474,32.74986221,NA,1
NA,POSTTOP,NA,NA,NA,-117.15326,32.71807934,NA,1
NA,POSTTOP,NA,NA,NA,-117.1528001,32.71800327,NA,1
NA,POSTTOP,NA,NA,NA,-117.1527789,32.72637792,NA,1
NA,POSTTOP,NA,NA,NA,-117.1527211,32.72658002,NA,1
NA,POSTTOP,NA,NA,NA,-117.1526795,32.72677069,NA,1
NA,POSTTOP,NA,NA,NA,-117.1525864,32.72652061,NA,1
NA,POSTTOP,NA,NA,NA,-117.152456,32.72643554,NA,1
NA,POSTTOP,NA,NA,NA,-117.1523888,32.71930724,NA,1
NA,POSTTOP,NA,NA,NA,-117.1523451,32.72636969,NA,1
NA,POSTTOP,NA,NA,NA,-117.1519683,33.01236759,NA,1
NA,POSTTOP,NA,NA,NA,-117.1515881,33.01499035,NA,1
NA,POSTTOP,NA,NA,NA,-117.1515857,33.01262068,NA,1
NA,POSTTOP,NA,NA,NA,-117.1515666,33.01440783,NA,1
NA,POSTTOP,NA,NA,NA,-117.1514976,33.01340536,NA,1
NA,POSTTOP,NA,NA,NA,-117.1514192,33.0116938,NA,1
NA,POSTTOP,NA,NA,NA,-117.1507838,33.01122098,NA,1
NA,POSTTOP,NA,NA,NA,-117.1502831,32.71778083,NA,1
NA,POSTTOP,NA,NA,NA,-117.1502015,32.74835433,NA,1
NA,POSTTOP,NA,NA,NA,-117.1500366,33.01510979,NA,1
NA,POSTTOP,NA,NA,NA,-117.1500086,33.01055725,NA,1
NA,POSTTOP,NA,NA,NA,-117.1493939,33.01444375,NA,1
NA,POSTTOP,NA,NA,NA,-117.1490286,32.72589321,NA,1
NA,POSTTOP,NA,NA,NA,-117.1490076,32.72608838,NA,1
NA,POSTTOP,NA,NA,NA,-117.1488798,32.72510855,NA,1
NA,POSTTOP,NA,NA,NA,-117.1488505,32.72644316,NA,1
NA,POSTTOP,NA,NA,NA,-117.1488341,32.72616157,NA,1
NA,POSTTOP,NA,NA,NA,-117.148829,32.72638336,NA,1
NA,POSTTOP,NA,NA,NA,-117.148719,32.7251769,NA,1
NA,POSTTOP,NA,NA,NA,-117.1487146,32.72499118,NA,1
NA,POSTTOP,NA,NA,NA,-117.1486511,32.7249934,NA,1
NA,POSTTOP,NA,NA,NA,-117.1486075,32.72626097,NA,1
NA,POSTTOP,NA,NA,NA,-117.1485753,32.72513668,NA,1
NA,POSTTOP,NA,NA,NA,-117.1485734,32.72504078,NA,1
NA,POSTTOP,NA,NA,NA,-117.1483854,32.72623062,NA,1
NA,POSTTOP,NA,NA,NA,-117.1483771,32.72792141,NA,1
NA,POSTTOP,NA,NA,NA,-117.1483375,32.72707607,NA,1
NA,POSTTOP,NA,NA,NA,-117.14833,32.73916587,NA,1
NA,POSTTOP,NA,NA,NA,-117.148308,32.73503237,NA,1
NA,POSTTOP,NA,NA,NA,-117.1482979,32.72784582,NA,1
NA,POSTTOP,NA,NA,NA,-117.1482661,32.72609849,NA,1
NA,POSTTOP,NA,NA,NA,-117.1482642,32.72571645,NA,1
NA,POSTTOP,NA,NA,NA,-117.1482602,32.72590712,NA,1
NA,POSTTOP,NA,NA,NA,-117.1482543,32.73490827,NA,1
NA,POSTTOP,NA,NA,NA,-117.1482535,32.72553308,NA,1
NA,POSTTOP,NA,NA,NA,-117.1482528,32.72677808,NA,1
NA,POSTTOP,NA,NA,NA,-117.1482278,32.7249818,NA,1
NA,POSTTOP,NA,NA,NA,-117.1482248,32.73478305,NA,1
NA,POSTTOP,NA,NA,NA,-117.1482171,32.72646387,NA,1
NA,POSTTOP,NA,NA,NA,-117.1482008,32.72623169,NA,1
NA,POSTTOP,NA,NA,NA,-117.14819,32.73462343,NA,1
NA,POSTTOP,NA,NA,NA,-117.1481857,32.72680854,NA,1
NA,POSTTOP,NA,NA,NA,-117.1481856,32.72649128,NA,1
NA,POSTTOP,NA,NA,NA,-117.1481721,32.72800928,NA,1
NA,POSTTOP,NA,NA,NA,-117.1481718,32.72620798,NA,1
NA,POSTTOP,NA,NA,NA,-117.1481713,32.72642688,NA,1
NA,POSTTOP,NA,NA,NA,-117.1481678,32.73450848,NA,1
NA,POSTTOP,NA,NA,NA,-117.1481676,32.72580445,NA,1
NA,POSTTOP,NA,NA,NA,-117.1481609,32.72599286,NA,1
NA,POSTTOP,NA,NA,NA,-117.1481583,32.72562732,NA,1
NA,POSTTOP,NA,NA,NA,-117.1481547,32.73438351,NA,1
NA,POSTTOP,NA,NA,NA,-117.1481449,32.72818047,NA,1
NA,POSTTOP,NA,NA,NA,-117.1481369,32.72644377,NA,1
NA,POSTTOP,NA,NA,NA,-117.1481358,32.72626287,NA,1
NA,POSTTOP,NA,NA,NA,-117.148131,32.72693893,NA,1
NA,POSTTOP,NA,NA,NA,-117.1481282,32.72661003,NA,1
NA,POSTTOP,NA,NA,NA,-117.1481281,32.73423545,NA,1
NA,POSTTOP,NA,NA,NA,-117.1481184,32.72631364,NA,1
NA,POSTTOP,NA,NA,NA,-117.1481141,32.72638849,NA,1
NA,POSTTOP,NA,NA,NA,-117.1481125,32.73916789,NA,1
NA,POSTTOP,NA,NA,NA,-117.1480894,32.7270711,NA,1
NA,POSTTOP,NA,NA,NA,-117.1480601,32.73410352,NA,1
NA,POSTTOP,NA,NA,NA,-117.1480145,32.72806835,NA,1
NA,POSTTOP,NA,NA,NA,-117.1480112,32.72556327,NA,1
NA,POSTTOP,NA,NA,NA,-117.1480013,32.74849117,NA,1
NA,POSTTOP,NA,NA,NA,-117.1479198,32.72487745,NA,1
NA,POSTTOP,NA,NA,NA,-117.147917,32.72510919,NA,1
NA,POSTTOP,NA,NA,NA,-117.1478885,32.7391724,NA,1
NA,POSTTOP,NA,NA,NA,-117.1478647,32.7259828,NA,1
NA,POSTTOP,NA,NA,NA,-117.1478631,32.72574767,NA,1
NA,POSTTOP,NA,NA,NA,-117.1478597,32.72817082,NA,1
NA,POSTTOP,NA,NA,NA,-117.1478548,32.72537216,NA,1
NA,POSTTOP,NA,NA,NA,-117.1478408,32.72555926,NA,1
NA,POSTTOP,NA,NA,NA,-117.1478006,32.72481386,NA,1
NA,POSTTOP,NA,NA,NA,-117.1477872,32.73907646,NA,1
NA,POSTTOP,NA,NA,NA,-117.1477735,32.72510796,NA,1
NA,POSTTOP,NA,NA,NA,-117.1477687,32.71166546,NA,1
NA,POSTTOP,NA,NA,NA,-117.1477564,32.72854282,NA,1
NA,POSTTOP,NA,NA,NA,-117.147727,32.72835066,NA,1
NA,POSTTOP,NA,NA,NA,-117.1477225,32.72538899,NA,1
NA,POSTTOP,NA,NA,NA,-117.1476501,32.72510796,NA,1
NA,POSTTOP,NA,NA,NA,-117.1476386,32.72482157,NA,1
NA,POSTTOP,NA,NA,NA,-117.1476103,32.72556828,NA,1
NA,POSTTOP,NA,NA,NA,-117.1476049,32.72867193,NA,1
NA,POSTTOP,NA,NA,NA,-117.1475979,32.72598071,NA,1
NA,POSTTOP,NA,NA,NA,-117.1475963,32.72845393,NA,1
NA,POSTTOP,NA,NA,NA,-117.1475948,32.72574657,NA,1
NA,POSTTOP,NA,NA,NA,-117.1475763,32.72536642,NA,1
NA,POSTTOP,NA,NA,NA,-117.1475758,32.72881059,NA,1
NA,POSTTOP,NA,NA,NA,-117.1475655,32.72511019,NA,1
NA,POSTTOP,NA,NA,NA,-117.147557,32.72887771,NA,1
NA,POSTTOP,NA,NA,NA,-117.1475437,32.72921968,NA,1
NA,POSTTOP,NA,NA,NA,-117.147531,32.72488709,NA,1
NA,POSTTOP,NA,NA,NA,-117.1475276,32.72906399,NA,1
NA,POSTTOP,NA,NA,NA,-117.1475097,32.72821979,NA,1
NA,POSTTOP,NA,NA,NA,-117.1475034,32.72520743,NA,1
NA,POSTTOP,NA,NA,NA,-117.1474914,32.72510802,NA,1
NA,POSTTOP,NA,NA,NA,-117.1474748,32.72574262,NA,1
NA,POSTTOP,NA,NA,NA,-117.1474454,32.72857971,NA,1
NA,POSTTOP,NA,NA,NA,-117.1474158,32.72590283,NA,1
NA,POSTTOP,NA,NA,NA,-117.1473718,32.73832856,NA,1
NA,POSTTOP,NA,NA,NA,-117.1473275,32.7258189,NA,1
NA,POSTTOP,NA,NA,NA,-117.1473275,32.72598065,NA,1
NA,POSTTOP,NA,NA,NA,-117.1473241,32.72548873,NA,1
NA,POSTTOP,NA,NA,NA,-117.14732359999999,32.7256553,NA,1
NA,POSTTOP,NA,NA,NA,-117.1473088,32.72839414,NA,1
NA,POSTTOP,NA,NA,NA,-117.1472939,32.71166321,NA,1
NA,POSTTOP,NA,NA,NA,-117.147292,32.7388825,NA,1
NA,POSTTOP,NA,NA,NA,-117.1470824,32.73871591,NA,1
NA,POSTTOP,NA,NA,NA,-117.1470714,32.7388881,NA,1
NA,POSTTOP,NA,NA,NA,-117.1469607,33.01553926,NA,1
NA,POSTTOP,NA,NA,NA,-117.1469537,32.73280759,NA,1
NA,POSTTOP,NA,NA,NA,-117.1468345,32.71056428,NA,1
NA,POSTTOP,NA,NA,NA,-117.1468265,32.71096351,NA,1
NA,POSTTOP,NA,NA,NA,-117.1468231,32.70980056,NA,1
NA,POSTTOP,NA,NA,NA,-117.1468121,32.70901348,NA,1
NA,POSTTOP,NA,NA,NA,-117.1467695,33.01667654,NA,1
NA,POSTTOP,NA,NA,NA,-117.1466557,32.712216,NA,1
NA,POSTTOP,NA,NA,NA,-117.1466448,32.71192145,NA,1
NA,POSTTOP,NA,NA,NA,-117.1466442,32.71010302,NA,1
NA,POSTTOP,NA,NA,NA,-117.1466405,32.7108212,NA,1
NA,POSTTOP,NA,NA,NA,-117.1466397,32.70821655,NA,1
NA,POSTTOP,NA,NA,NA,-117.1466334,32.71034563,NA,1
NA,POSTTOP,NA,NA,NA,-117.1466257,32.70899317,NA,1
NA,POSTTOP,NA,NA,NA,-117.1466201,32.70929882,NA,1
NA,POSTTOP,NA,NA,NA,-117.1458131,33.01991063,NA,1
NA,POSTTOP,NA,NA,NA,-117.1454469,33.01884406,NA,1
NA,POSTTOP,NA,NA,NA,-117.1454267,33.01911169,NA,1
NA,POSTTOP,NA,NA,NA,-117.1454122,33.01918571,NA,1
NA,POSTTOP,NA,NA,NA,-117.1450164,33.01936527,NA,1
NA,POSTTOP,NA,NA,NA,-117.1449129,33.01918073,NA,1
NA,POSTTOP,NA,NA,NA,-117.1448522,32.70040201,NA,1
NA,POSTTOP,NA,NA,NA,-117.1448461,33.01948586,NA,1
NA,POSTTOP,NA,NA,NA,-117.1448355,33.01156142,NA,1
NA,POSTTOP,NA,NA,NA,-117.1446851,33.01966241,NA,1
NA,POSTTOP,NA,NA,NA,-117.1446502,32.70049844,NA,1
NA,POSTTOP,NA,NA,NA,-117.1445524,33.01907509,NA,1
NA,POSTTOP,NA,NA,NA,-117.1445109,33.0114647,NA,1
NA,POSTTOP,NA,NA,NA,-117.1445052,32.70016444,NA,1
NA,POSTTOP,NA,NA,NA,-117.1444299,33.01906574,NA,1
NA,POSTTOP,NA,NA,NA,-117.1443108,32.70025808,NA,1
NA,POSTTOP,NA,NA,NA,-117.1442897,33.01090146,NA,1
NA,POSTTOP,NA,NA,NA,-117.1442816,32.69999684,NA,1
NA,POSTTOP,NA,NA,NA,-117.1442688,33.01616111,NA,1
NA,POSTTOP,NA,NA,NA,-117.1442176,33.01211347,NA,1
NA,POSTTOP,NA,NA,NA,-117.1441829,33.01628256,NA,1
NA,POSTTOP,NA,NA,NA,-117.1441638,33.01075407,NA,1
NA,POSTTOP,NA,NA,NA,-117.144155,33.0197619,NA,1
NA,POSTTOP,NA,NA,NA,-117.1440738,33.01142742,NA,1
NA,POSTTOP,NA,NA,NA,-117.144024,33.01213466,NA,1
NA,POSTTOP,NA,NA,NA,-117.1440222,33.01993957,NA,1
NA,POSTTOP,NA,NA,NA,-117.1439359,33.0113966,NA,1
NA,POSTTOP,NA,NA,NA,-117.1439254,33.01042868,NA,1
NA,POSTTOP,NA,NA,NA,-117.1438614,33.01860942,NA,1
NA,POSTTOP,NA,NA,NA,-117.143819,33.01047509,NA,1
NA,POSTTOP,NA,NA,NA,-117.1437342,33.01249294,NA,1
NA,POSTTOP,NA,NA,NA,-117.1437271,33.01192768,NA,1
NA,POSTTOP,NA,NA,NA,-117.1437181,33.01175222,NA,1
NA,POSTTOP,NA,NA,NA,-117.1437023,33.01425244,NA,1
NA,POSTTOP,NA,NA,NA,-117.143646,33.01435927,NA,1
NA,POSTTOP,NA,NA,NA,-117.1436184,33.01276236,NA,1
NA,POSTTOP,NA,NA,NA,-117.1435816,33.02011907,NA,1
NA,POSTTOP,NA,NA,NA,-117.1435785,33.02000324,NA,1
NA,POSTTOP,NA,NA,NA,-117.1435152,33.01125495,NA,1
NA,POSTTOP,NA,NA,NA,-117.1435077,33.00983629,NA,1
NA,POSTTOP,NA,NA,NA,-117.1434434,33.01280773,NA,1
NA,POSTTOP,NA,NA,NA,-117.1434288,33.00992545,NA,1
NA,POSTTOP,NA,NA,NA,-117.1433914,33.01254751,NA,1
NA,POSTTOP,NA,NA,NA,-117.1433895,33.00918367,NA,1
NA,POSTTOP,NA,NA,NA,-117.143354,33.01122006,NA,1
NA,POSTTOP,NA,NA,NA,-117.1432811,33.01166061,NA,1
NA,POSTTOP,NA,NA,NA,-117.1432539,33.00964646,NA,1
NA,POSTTOP,NA,NA,NA,-117.1432488,32.71038824,NA,1
NA,POSTTOP,NA,NA,NA,-117.1432447,33.01055703,NA,1
NA,POSTTOP,NA,NA,NA,-117.1431667,33.01144688,NA,1
NA,POSTTOP,NA,NA,NA,-117.1431496,33.00956612,NA,1
NA,POSTTOP,NA,NA,NA,-117.1431462,33.00926299,NA,1
NA,POSTTOP,NA,NA,NA,-117.1431251,33.01060065,NA,1
NA,POSTTOP,NA,NA,NA,-117.1430835,33.01415146,NA,1
NA,POSTTOP,NA,NA,NA,-117.1430802,33.01426922,NA,1
NA,POSTTOP,NA,NA,NA,-117.143026,33.02033283,NA,1
NA,POSTTOP,NA,NA,NA,-117.1429844,33.02023837,NA,1
NA,POSTTOP,NA,NA,NA,-117.142918,33.01225526,NA,1
NA,POSTTOP,NA,NA,NA,-117.1428935,33.01329831,NA,1
NA,POSTTOP,NA,NA,NA,-117.1428498,33.01233161,NA,1
NA,POSTTOP,NA,NA,NA,-117.1427227,33.01475873,NA,1
NA,POSTTOP,NA,NA,NA,-117.1427021,33.01490257,NA,1
NA,POSTTOP,NA,NA,NA,-117.1426711,33.01445718,NA,1
NA,POSTTOP,NA,NA,NA,-117.1426267,33.01332499,NA,1
NA,POSTTOP,NA,NA,NA,-117.1425066,33.01510294,NA,1
NA,POSTTOP,NA,NA,NA,-117.1424884,33.0153284,NA,1
NA,POSTTOP,NA,NA,NA,-117.14245,33.01473838,NA,1
NA,POSTTOP,NA,NA,NA,-117.1424262,33.02047132,NA,1
NA,POSTTOP,NA,NA,NA,-117.1424146,33.01131251,NA,1
NA,POSTTOP,NA,NA,NA,-117.1423482,33.01201434,NA,1
NA,POSTTOP,NA,NA,NA,-117.1423313,33.01118165,NA,1
NA,POSTTOP,NA,NA,NA,-117.1423214,33.01210656,NA,1
NA,POSTTOP,NA,NA,NA,-117.1423094,33.0140912,NA,1
NA,POSTTOP,NA,NA,NA,-117.1422611,33.01975766,NA,1
NA,POSTTOP,NA,NA,NA,-117.1422479,33.01374527,NA,1
